ra,dec,dist_au,zone
251.754244,-21.002183,9.039392,F
251.748929,-20.997332,9.040822,F
251.749082,-21.002582,9.039167,F
251.751062,-21.002669,9.039177,F
251.745129,-20.998057,9.040520,F
251.743647,-20.999765,9.039952,F
251.744808,-20.998217,9.040464,F
251.751443,-21.002656,9.039188,F
251.749370,-21.002610,9.039163,F
251.743649,-20.999591,9.040007,F
251.745772,-20.997814,9.040610,F
251.745198,-21.001505,9.039432,F
251.753668,-21.002346,9.039329,F
251.746234,-21.001954,9.039310,F
251.755236,-20.998752,9.040495,F
251.751478,-21.002655,9.039190,F
251.753304,-21.002429,9.039296,F
251.754680,-21.002023,9.039451,F
251.754290,-21.002167,9.039398,F
251.744066,-21.000662,9.039677,F
251.746063,-21.001891,9.039327,F
251.748634,-21.002527,9.039175,F
251.744063,-21.000656,9.039678,F
251.754805,-21.001972,9.039469,F
251.753211,-21.002448,9.039288,F
251.756028,-21.001135,9.039757,F
251.752034,-20.997584,9.040803,F
251.745187,-20.998034,9.040529,F
251.756314,-21.000011,9.040118,F
251.743689,-21.000002,9.039878,F
251.751513,-20.997495,9.040821,F
251.745796,-20.997805,9.040613,F
251.744085,-21.000684,9.039670,F
251.747168,-20.997486,9.040740,F
251.755351,-21.001694,9.039568,F
251.752292,-21.002587,9.039227,F
251.745923,-20.997765,9.040628,F
251.750154,-20.997354,9.040839,F
251.749545,-21.002627,9.039161,F
251.752697,-20.997727,9.040770,F
251.745727,-20.997826,9.040605,F
251.755848,-20.999245,9.040351,F
251.746477,-21.002038,9.039288,F
251.755546,-21.001564,9.039613,F
251.745703,-21.001748,9.039365,F
251.743724,-20.999281,9.040106,F
251.756316,-21.000589,9.039935,F
251.746551,-20.997602,9.040691,F
251.743664,-20.999482,9.040042,F
251.746002,-20.997743,9.040636,F
251.756354,-21.000323,9.040020,F
251.754933,-21.001912,9.039491,F
251.755049,-20.998633,9.040529,F
251.744362,-21.000951,9.039591,F
251.756083,-21.001062,9.039781,F
251.750984,-21.002671,9.039175,F
251.744127,-20.998701,9.040298,F
251.753002,-20.997806,9.040751,F
251.747058,-20.997504,9.040732,F
251.756326,-21.000070,9.040100,F
251.755707,-20.999109,9.040391,F
251.745442,-21.001628,9.039398,F
251.745029,-21.001411,9.039459,F
251.750905,-21.002672,9.039173,F
251.755941,-21.001228,9.039726,F
251.752375,-20.997654,9.040787,F
251.756351,-21.000205,9.040057,F
251.756240,-20.999802,9.040183,F
251.751301,-21.002661,9.039184,F
251.751806,-20.997543,9.040811,F
251.750929,-21.002672,9.039174,F
251.743646,-20.999740,9.039960,F
251.744517,-21.001075,9.039555,F
251.753013,-21.002485,9.039273,F
251.755942,-20.999349,9.040320,F
251.756318,-21.000023,9.040114,F
251.756351,-21.000225,9.040051,F
251.753504,-20.997956,9.040713,F
251.743853,-21.000369,9.039765,F
251.754854,-20.998524,9.040560,F
251.751822,-20.997545,9.040811,F
251.749148,-21.002590,9.039165,F
251.748357,-20.997355,9.040804,F
251.743892,-20.998971,9.040208,F
251.746636,-20.997584,9.040699,F
251.751029,-20.997432,9.040831,F
251.752408,-20.997661,9.040785,F
251.748532,-21.002512,9.039178,F
251.756341,-21.000474,9.039972,F
251.744666,-21.001181,9.039524,F
251.746948,-20.997523,9.040724,F
251.755286,-20.998783,9.040486,F
251.746033,-21.001881,9.039329,F
251.754008,-21.002254,9.039365,F
251.752125,-21.002605,9.039218,F
251.755966,-21.001204,9.039734,F
251.744678,-21.001193,9.039521,F
251.753317,-21.002426,9.039297,F
251.754793,-20.998491,9.040569,F
251.743725,-20.999277,9.040108,F
251.744895,-20.998171,9.040480,F
251.756339,-21.000128,9.040081,F
251.754165,-20.998199,9.040649,F
251.756349,-21.000191,9.040062,F
251.749789,-21.002642,9.039161,F
251.755442,-21.001636,9.039588,F
251.747330,-21.002279,9.039229,F
251.753275,-21.002434,9.039294,F
251.747488,-20.997439,9.040761,F
251.755828,-20.999227,9.040356,F
251.745862,-20.997784,9.040621,F
251.752639,-20.997714,9.040773,F
251.743684,-20.999979,9.039885,F
251.750707,-20.997397,9.040836,F
251.744944,-20.998145,9.040489,F
251.745980,-20.997750,9.040634,F
251.745735,-20.997824,9.040605,F
251.750357,-20.997367,9.040839,F
251.743662,-20.999516,9.040031,F
251.743845,-21.000360,9.039768,F
251.755566,-21.001553,9.039616,F
251.744412,-20.998463,9.040378,F
251.743665,-20.999475,9.040044,F
251.747732,-20.997410,9.040775,F
251.756144,-21.000978,9.039809,F
251.749050,-21.002579,9.039167,F
251.756335,-21.000102,9.040090,F
251.754786,-21.001980,9.039466,F
251.750302,-21.002667,9.039163,F
251.756237,-21.000810,9.039864,F
251.754708,-21.002013,9.039455,F
251.745262,-20.998002,9.040540,F
251.756348,-21.000172,9.040068,F
251.745737,-21.001762,9.039361,F
251.753529,-21.002380,9.039316,F
251.747352,-21.002284,9.039227,F
251.755524,-21.001583,9.039606,F
251.750763,-20.997401,9.040836,F
251.755865,-20.999263,9.040346,F
251.743661,-20.999881,9.039916,F
251.755332,-21.001704,9.039564,F
251.745417,-20.997939,9.040563,F
251.748010,-20.997382,9.040789,F
251.743648,-20.999725,9.039965,F
251.743683,-20.999981,9.039884,F
251.749128,-20.997328,9.040828,F
251.743888,-21.000429,9.039747,F
251.743906,-20.998951,9.040214,F
251.756078,-20.999520,9.040268,F
251.745265,-20.997999,9.040541,F
251.755354,-21.001692,9.039568,F
251.752105,-20.997598,9.040799,F
251.744428,-21.001002,9.039576,F
251.755862,-20.999261,9.040346,F
251.753755,-20.998042,9.040691,F
251.746124,-20.997708,9.040650,F
251.746864,-21.002157,9.039258,F
251.748694,-21.002534,9.039174,F
251.745048,-21.001423,9.039455,F
251.749686,-20.997333,9.040837,F
251.743694,-20.999364,9.040080,F
251.754138,-20.998186,9.040653,F
251.744567,-21.001112,9.039544,F
251.753201,-20.997862,9.040737,F
251.753281,-21.002433,9.039294,F
251.755783,-20.999182,9.040370,F
251.756145,-20.999623,9.040237,F
251.743787,-20.999137,9.040153,F
251.755541,-20.998970,9.040432,F
251.743906,-21.000456,9.039739,F
251.756355,-21.000266,9.040038,F
251.744482,-21.001049,9.039563,F
251.751901,-20.997559,9.040808,F
251.751651,-21.002643,9.039197,F
251.744835,-21.001296,9.039491,F
251.755984,-20.999401,9.040304,F
251.746931,-20.997526,9.040723,F
251.744944,-21.001363,9.039472,F
251.747786,-20.997404,9.040778,F
251.754976,-20.998591,9.040541,F
251.750291,-20.997362,9.040839,F
251.744314,-21.000909,9.039603,F
251.756284,-20.999916,9.040147,F
251.745446,-20.997927,9.040567,F
251.747786,-20.997404,9.040778,F
251.745674,-20.997845,9.040598,F
251.753378,-20.997916,9.040724,F
251.751654,-20.997517,9.040816,F
251.755329,-21.001705,9.039564,F
251.752476,-21.002566,9.039237,F
251.746620,-20.997587,9.040698,F
251.745605,-21.001703,9.039377,F
251.754832,-21.001958,9.039474,F
251.756252,-21.000782,9.039873,F
251.745634,-21.001717,9.039374,F
251.752887,-21.002506,9.039264,F
251.745479,-20.997915,9.040572,F
251.749052,-20.997330,9.040826,F
251.749240,-21.002599,9.039164,F
251.751467,-21.002653,9.039190,F
251.756099,-21.001042,9.039788,F
251.756083,-20.999528,9.040266,F
251.744039,-20.998790,9.040268,F
251.755355,-20.998832,9.040472,F
251.745219,-21.001516,9.039429,F
251.756334,-21.000093,9.040092,F
251.744762,-20.998243,9.040454,F
251.746367,-21.002000,9.039298,F
251.746121,-21.001915,9.039320,F
251.752820,-20.997758,9.040763,F
251.744714,-20.998269,9.040445,F
251.753174,-21.002455,9.039285,F
251.752452,-20.997670,9.040783,F
251.754963,-21.001900,9.039495,F
251.755806,-21.001359,9.039682,F
251.748514,-20.997346,9.040810,F
251.755598,-21.001529,9.039625,F
251.756276,-21.000717,9.039894,F
251.744449,-21.001020,9.039571,F
251.746345,-21.001993,9.039300,F
251.744171,-21.000775,9.039643,F
251.746440,-20.997629,9.040681,F
251.744613,-21.001146,9.039534,F
251.746756,-21.002125,9.039266,F
251.755190,-21.001785,9.039536,F
251.750809,-21.002672,9.039171,F
251.749380,-20.997328,9.040833,F
251.756023,-20.999448,9.040290,F
251.754539,-20.998363,9.040604,F
251.754535,-20.998362,9.040605,F
251.752411,-21.002573,9.039233,F
251.756223,-20.999766,9.040194,F
251.744368,-20.998497,9.040367,F
251.743822,-20.999077,9.040173,F
251.755613,-21.001518,9.039628,F
251.755788,-21.001378,9.039676,F
251.753747,-20.998038,9.040692,F
251.749242,-20.997329,9.040830,F
251.755787,-21.001381,9.039675,F
251.745076,-20.998083,9.040511,F
251.756346,-21.000450,9.039980,F
251.750334,-21.002666,9.039164,F
251.750958,-21.002671,9.039174,F
251.746066,-20.997724,9.040644,F
251.745787,-20.997807,9.040612,F
251.752884,-21.002506,9.039264,F
251.748025,-21.002428,9.039195,F
251.756062,-20.999499,9.040275,F
251.755936,-20.999344,9.040321,F
251.750793,-21.002673,9.039171,F
251.753676,-21.002345,9.039330,F
251.755976,-21.001191,9.039739,F
251.743676,-20.999433,9.040058,F
251.743883,-20.998986,9.040203,F
251.755966,-21.001205,9.039734,F
251.746603,-21.002077,9.039278,F
251.755092,-20.998661,9.040521,F
251.755194,-21.001782,9.039537,F
251.756219,-21.000847,9.039852,F
251.755515,-20.998949,9.040438,F
251.743806,-21.000291,9.039789,F
251.755793,-21.001375,9.039677,F
251.755026,-21.001868,9.039506,F
251.750091,-21.002659,9.039162,F
251.744323,-21.000916,9.039601,F
251.744491,-20.998409,9.040397,F
251.753283,-21.002433,9.039294,F
251.756153,-20.999642,9.040231,F
251.745480,-20.997915,9.040572,F
251.744603,-20.998337,9.040422,F
251.744032,-20.998800,9.040264,F
251.745317,-21.001566,9.039415,F
251.755803,-21.001362,9.039681,F
251.743915,-20.998937,9.040219,F
251.753310,-20.997896,9.040729,F
251.754238,-21.002185,9.039391,F
251.749775,-20.997336,9.040838,F
251.750111,-20.997351,9.040839,F
251.745491,-21.001652,9.039391,F
251.755015,-21.001876,9.039504,F
251.752093,-21.002609,9.039216,F
251.744991,-21.001390,9.039465,F
251.751688,-20.997523,9.040815,F
251.743646,-20.999730,9.039963,F
251.754778,-21.001983,9.039465,F
251.748985,-20.997332,9.040824,F
251.748263,-21.002469,9.039187,F
251.755888,-20.999290,9.040338,F
251.745853,-21.001811,9.039348,F
251.753255,-20.997879,9.040733,F
251.749847,-21.002646,9.039161,F
251.754181,-20.998205,9.040648,F
251.747405,-20.997451,9.040756,F
251.743902,-20.998958,9.040212,F
251.744541,-21.001094,9.039549,F
251.756024,-20.999448,9.040290,F
251.753997,-21.002257,9.039364,F
251.746024,-21.001878,9.039330,F
251.752207,-20.997619,9.040795,F
251.755266,-21.001742,9.039551,F
251.755240,-21.001758,9.039545,F
251.745967,-20.997752,9.040633,F
251.747519,-21.002324,9.039218,F
251.748781,-20.997335,9.040819,F
251.755264,-21.001742,9.039551,F
251.756050,-21.001103,9.039768,F
251.743693,-20.999379,9.040075,F
251.748879,-21.002559,9.039170,F
251.745223,-21.001519,9.039428,F
251.746201,-20.997686,9.040658,F
251.755659,-20.999070,9.040403,F
251.744731,-20.998260,9.040449,F
251.746946,-21.002180,9.039253,F
251.746712,-21.002112,9.039270,F
251.753668,-20.998011,9.040699,F
251.744228,-21.000829,9.039627,F
251.747709,-21.002364,9.039209,F
251.744678,-21.001191,9.039521,F
251.755604,-20.999022,9.040417,F
251.750358,-21.002667,9.039164,F
251.756349,-21.000402,9.039995,F
251.755365,-21.001685,9.039571,F
251.745746,-20.997822,9.040606,F
251.746376,-21.002003,9.039297,F
251.755345,-21.001696,9.039567,F
251.747090,-20.997499,9.040735,F
251.756352,-21.000311,9.040024,F
251.745282,-20.997991,9.040544,F
251.753491,-20.997953,9.040714,F
251.755918,-21.001253,9.039718,F
251.743885,-21.000426,9.039748,F
251.755623,-20.999036,9.040413,F
251.744010,-20.998822,9.040257,F
251.744073,-20.998753,9.040280,F
251.750083,-21.002658,9.039162,F
251.752569,-20.997698,9.040777,F
251.756341,-21.000492,9.039967,F
251.751809,-20.997543,9.040811,F
251.755114,-21.001826,9.039521,F
251.748900,-21.002561,9.039170,F
251.745615,-20.997865,9.040590,F
251.743848,-20.999037,9.040186,F
251.751816,-20.997544,9.040811,F
251.746842,-20.997543,9.040716,F
251.756307,-20.999977,9.040129,F
251.755154,-20.998697,9.040511,F
251.756306,-20.999980,9.040128,F
251.744637,-20.998314,9.040430,F
251.755737,-20.999139,9.040383,F
251.745071,-20.998085,9.040510,F
251.756214,-21.000858,9.039848,F
251.755318,-20.998807,9.040479,F
251.751272,-21.002662,9.039183,F
251.743783,-21.000250,9.039801,F
251.752650,-20.997716,9.040773,F
251.746686,-20.997574,9.040703,F
251.751884,-21.002628,9.039206,F
251.746216,-21.001949,9.039311,F
251.744876,-20.998182,9.040476,F
251.756340,-21.000129,9.040081,F
251.745429,-21.001620,9.039400,F
251.752949,-21.002495,9.039268,F
251.750690,-20.997394,9.040837,F
251.752142,-21.002604,9.039219,F
251.743833,-21.000339,9.039774,F
251.745484,-20.997915,9.040572,F
251.756309,-20.999986,9.040126,F
251.755966,-20.999380,9.040311,F
251.748030,-21.002428,9.039195,F
251.745665,-21.001730,9.039370,F
251.756116,-21.001015,9.039797,F
251.753664,-20.998011,9.040699,F
251.745100,-20.998070,9.040516,F
251.756317,-21.000604,9.039931,F
251.745684,-21.001737,9.039368,F
251.745394,-20.997948,9.040560,F
251.747826,-20.997400,9.040780,F
251.756349,-21.000209,9.040056,F
251.744729,-21.001226,9.039511,F
251.745370,-20.997956,9.040557,F
251.743905,-20.998952,9.040214,F
251.751335,-20.997469,9.040825,F
251.748823,-20.997334,9.040820,F
251.744528,-21.001083,9.039553,F
251.747357,-21.002285,9.039227,F
251.746042,-21.001884,9.039329,F
251.755975,-21.001196,9.039737,F
251.754840,-21.001955,9.039475,F
251.756326,-21.000561,9.039944,F
251.743735,-20.999256,9.040115,F
251.755944,-21.001230,9.039726,F
251.743794,-20.999128,9.040156,F
251.755577,-20.999000,9.040423,F
251.749152,-21.002590,9.039165,F
251.755349,-21.001695,9.039567,F
251.745558,-21.001680,9.039384,F
251.755957,-21.001216,9.039730,F
251.755599,-20.999016,9.040419,F
251.755422,-21.001649,9.039583,F
251.751562,-20.997504,9.040819,F
251.753656,-21.002350,9.039328,F
251.755118,-21.001824,9.039522,F
251.756106,-20.999562,9.040256,F
251.754599,-21.002057,9.039439,F
251.754170,-21.002206,9.039383,F
251.755139,-20.998690,9.040513,F
251.751205,-21.002666,9.039181,F
251.744372,-21.000958,9.039589,F
251.755282,-20.998783,9.040486,F
251.754624,-20.998404,9.040593,F
251.743970,-21.000544,9.039712,F
251.748786,-21.002547,9.039172,F
251.756188,-20.999701,9.040213,F
251.747240,-20.997475,9.040745,F
251.750998,-20.997428,9.040832,F
251.750467,-20.997376,9.040838,F
251.751702,-21.002641,9.039198,F
251.753133,-20.997843,9.040742,F
251.746985,-20.997517,9.040727,F
251.744298,-21.000893,9.039608,F
251.753300,-21.002429,9.039296,F
251.747115,-21.002224,9.039242,F
251.750868,-20.997413,9.040834,F
251.749964,-21.002654,9.039161,F
251.752346,-20.997648,9.040788,F
251.743801,-21.000278,9.039793,F
251.748410,-21.002493,9.039182,F
251.748749,-21.002542,9.039173,F
251.756216,-21.000855,9.039849,F
251.755725,-21.001431,9.039658,F
251.756346,-21.000172,9.040068,F
251.750019,-20.997347,9.040839,F
251.746102,-21.001907,9.039323,F
251.754929,-21.001916,9.039489,F
251.747375,-20.997454,9.040754,F
251.746296,-21.001977,9.039304,F
251.745209,-20.998025,9.040532,F
251.745037,-21.001414,9.039458,F
251.755576,-20.998997,9.040424,F
251.756345,-21.000467,9.039975,F
251.744252,-20.998587,9.040336,F
251.756356,-21.000323,9.040020,F
251.749468,-20.997329,9.040834,F
251.750441,-20.997373,9.040839,F
251.752926,-21.002500,9.039266,F
251.756083,-20.999529,9.040266,F
251.743809,-20.999098,9.040166,F
251.743645,-20.999741,9.039960,F
251.754928,-21.001914,9.039490,F
251.744461,-20.998428,9.040390,F
251.749798,-20.997337,9.040838,F
251.750579,-20.997385,9.040838,F
251.755078,-21.001843,9.039515,F
251.752754,-20.997742,9.040767,F
251.751194,-21.002665,9.039181,F
251.755244,-21.001755,9.039546,F
251.743725,-20.999274,9.040109,F
251.753964,-21.002268,9.039360,F
251.752519,-21.002560,9.039240,F
251.749015,-20.997330,9.040825,F
251.750306,-20.997363,9.040839,F
251.746294,-20.997664,9.040667,F
251.755151,-21.001805,9.039529,F
251.751951,-21.002622,9.039209,F
251.749538,-21.002626,9.039162,F
251.750039,-21.002657,9.039161,F
251.749177,-21.002593,9.039165,F
251.756272,-21.000733,9.039889,F
251.752167,-20.997610,9.040797,F
251.747806,-21.002385,9.039204,F
251.751397,-20.997478,9.040824,F
251.750434,-20.997373,9.040839,F
251.753612,-21.002360,9.039324,F
251.752849,-21.002512,9.039261,F
251.743946,-20.998902,9.040231,F
251.743690,-21.000011,9.039875,F
251.755239,-21.001759,9.039545,F
251.749299,-20.997328,9.040831,F
251.744301,-21.000897,9.039607,F
251.743645,-20.999676,9.039980,F
251.755600,-20.999017,9.040418,F
251.752080,-21.002610,9.039215,F
251.755750,-20.999149,9.040379,F
251.754489,-21.002096,9.039424,F
251.746661,-20.997580,9.040700,F
251.743658,-20.999539,9.040024,F
251.753056,-20.997822,9.040747,F
251.752551,-20.997693,9.040778,F
251.754940,-20.998571,9.040547,F
251.754989,-20.998599,9.040539,F
251.748758,-21.002543,9.039173,F
251.755200,-21.001780,9.039538,F
251.753820,-21.002308,9.039344,F
251.743829,-21.000335,9.039776,F
251.756109,-21.001029,9.039792,F
251.754518,-20.998353,9.040607,F
251.753127,-20.997841,9.040742,F
251.749740,-21.002640,9.039161,F
251.744748,-20.998250,9.040452,F
251.753249,-21.002439,9.039292,F
251.746679,-20.997576,9.040702,F
251.750661,-20.997393,9.040837,F
251.755837,-20.999233,9.040355,F
251.743974,-21.000551,9.039710,F
251.755576,-21.001543,9.039620,F
251.749632,-21.002633,9.039161,F
251.746832,-20.997545,9.040715,F
251.748936,-20.997331,9.040823,F
251.752302,-21.002586,9.039227,F
251.748374,-21.002487,9.039183,F
251.743646,-20.999631,9.039994,F
251.755937,-21.001237,9.039723,F
251.745381,-20.997952,9.040558,F
251.750144,-21.002661,9.039162,F
251.753983,-20.998126,9.040669,F
251.752214,-20.997620,9.040795,F
251.746449,-20.997626,9.040682,F
251.743710,-20.999322,9.040093,F
251.745746,-20.997820,9.040607,F
251.744220,-21.000823,9.039629,F
251.743646,-20.999743,9.039959,F
251.743949,-20.998896,9.040233,F
251.744057,-21.000651,9.039680,F
251.743710,-21.000070,9.039857,F
251.746200,-20.997688,9.040658,F
251.743677,-20.999432,9.040058,F
251.756341,-21.000136,9.040079,F
251.751408,-21.002657,9.039187,F
251.756346,-21.000423,9.039989,F
251.747162,-21.002237,9.039239,F
251.744110,-21.000709,9.039663,F
251.744034,-21.000624,9.039688,F
251.753778,-20.998050,9.040689,F
251.750832,-21.002672,9.039172,F
251.744741,-21.001235,9.039509,F
251.743738,-21.000142,9.039835,F
251.744124,-20.998702,9.040297,F
251.749297,-20.997328,9.040831,F
251.751670,-20.997520,9.040816,F
251.743741,-20.999234,9.040122,F
251.752987,-20.997803,9.040752,F
251.743663,-20.999491,9.040039,F
251.749540,-21.002626,9.039162,F
251.743867,-21.000396,9.039757,F
251.748544,-20.997345,9.040811,F
251.744285,-21.000884,9.039611,F
251.754776,-21.001984,9.039465,F
